Format Version,1.22,Take Name,Right_Ref_Refl,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2018-08-05 08.08.13.335 AM,Total Frames in Take,2090,Total Exported Frames,2090,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1551,4.308333,-0.018038,-0.079663,-0.170009,-0.982052,-0.254113,0.252661,2.662720,0.000000,-0.277104,0.245865,2.776381,0.884876,-0.268846,0.244753,2.670741,0.836509,-0.299905,0.254974,2.528527,0.900548,-0.170596,0.265055,2.675231,0.842590,-0.277104,0.245865,2.776381,-0.268846,0.244753,2.670741,-0.299905,0.254974,2.528527,-0.170596,0.265055,2.675231,-0.283132,0.236331,2.775171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,4.311111,-0.017852,-0.079872,-0.169903,-0.982056,-0.254197,0.252783,2.662717,0.000000,-0.277149,0.246042,2.776389,0.884876,-0.268929,0.244881,2.670747,0.836509,-0.300036,0.255042,2.528540,0.900548,-0.170674,0.265167,2.675193,0.842590,-0.277149,0.246042,2.776389,-0.268929,0.244881,2.670747,-0.300036,0.255042,2.528540,-0.170674,0.265167,2.675193,-0.283113,0.236501,2.775167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,4.313889,-0.017363,-0.079888,-0.170017,-0.982044,-0.254085,0.252700,2.662676,0.000000,-0.277051,0.246060,2.776351,0.884876,-0.268816,0.244801,2.670711,0.836509,-0.299907,0.254818,2.528490,0.900548,-0.170567,0.265122,2.675151,0.842590,-0.277051,0.246060,2.776351,-0.268816,0.244801,2.670711,-0.299907,0.254818,2.528490,-0.170567,0.265122,2.675151,-0.283097,0.236423,2.775139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,4.316667,-0.018247,-0.079838,-0.169590,-0.982106,-0.254135,0.252682,2.662757,0.000000,-0.277084,0.245873,2.776426,0.884876,-0.268872,0.244784,2.670782,0.836509,-0.299982,0.255072,2.528584,0.900548,-0.170602,0.264999,2.675236,0.842590,-0.277084,0.245873,2.776426,-0.268872,0.244784,2.670782,-0.299982,0.255072,2.528585,-0.170602,0.264999,2.675236,-0.283089,0.236391,2.775165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,4.319444,-0.017751,-0.079899,-0.169423,-0.982139,-0.254212,0.252634,2.662679,0.000000,-0.277169,0.245947,2.776353,0.884876,-0.268952,0.244748,2.670711,0.836509,-0.300052,0.254898,2.528502,0.900548,-0.170677,0.264942,2.675149,0.842590,-0.277169,0.245947,2.776353,-0.268952,0.244748,2.670711,-0.300052,0.254898,2.528502,-0.170677,0.264942,2.675149,-0.283115,0.236486,2.775155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,4.322222,-0.017886,-0.080220,-0.164380,-0.982967,-0.253946,0.252360,2.662701,0.000000,-0.276887,0.245985,2.776397,0.884876,-0.268759,0.244630,2.670750,0.836509,-0.299858,0.255001,2.528556,0.900548,-0.170280,0.263824,2.675103,0.842590,-0.276887,0.245985,2.776397,-0.268759,0.244630,2.670750,-0.299858,0.255001,2.528556,-0.170280,0.263824,2.675103,-0.283038,0.236258,2.775194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160604,0.261178,2.675327,,,,,,,,,,,,,,,,,,
1557,4.325000,-0.018380,-0.079923,-0.169591,-0.982096,-0.254125,0.252709,2.662818,0.000000,-0.277050,0.245874,2.776490,0.884876,-0.268860,0.244810,2.670845,0.836509,-0.300001,0.255131,2.528656,0.900548,-0.170590,0.265022,2.675282,0.842590,-0.277050,0.245874,2.776490,-0.268860,0.244810,2.670845,-0.300001,0.255131,2.528656,-0.170590,0.265022,2.675282,-0.283085,0.236495,2.775169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,4.327778,-0.017838,-0.080076,-0.165364,-0.982815,-0.253951,0.252381,2.662699,0.000000,-0.276914,0.245947,2.776386,0.884876,-0.268751,0.244621,2.670742,0.836509,-0.299826,0.254947,2.528539,0.900548,-0.170312,0.264010,2.675128,0.842590,-0.276914,0.245947,2.776386,-0.268751,0.244621,2.670742,-0.299826,0.254947,2.528539,-0.170312,0.264010,2.675128,-0.283090,0.236325,2.775141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,4.330556,-0.018027,-0.080120,-0.169223,-0.982150,-0.254159,0.252664,2.662691,0.000000,-0.277057,0.245938,2.776375,0.884876,-0.268897,0.244781,2.670728,0.836509,-0.300069,0.255006,2.528539,0.900548,-0.170611,0.264931,2.675122,0.842590,-0.277057,0.245938,2.776375,-0.268897,0.244781,2.670728,-0.300069,0.255006,2.528539,-0.170611,0.264931,2.675122,-0.283105,0.236439,2.775180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,4.333333,-0.018069,-0.079977,-0.170350,-0.981966,-0.254132,0.252657,2.662742,0.000000,-0.277046,0.245843,2.776417,0.884876,-0.268854,0.244739,2.670772,0.836509,-0.300010,0.254939,2.528578,0.900548,-0.170616,0.265109,2.675200,0.842590,-0.277046,0.245843,2.776417,-0.268854,0.244739,2.670772,-0.300010,0.254939,2.528578,-0.170616,0.265109,2.675200,-0.283141,0.236671,2.775113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,4.336111,-0.018127,-0.079930,-0.169768,-0.982070,-0.254080,0.252739,2.662761,0.000000,-0.277011,0.245949,2.776435,0.884876,-0.268813,0.244838,2.670790,0.836509,-0.299947,0.255080,2.528594,0.900548,-0.170551,0.265092,2.675225,0.842590,-0.277011,0.245949,2.776435,-0.268813,0.244838,2.670790,-0.299947,0.255080,2.528594,-0.170551,0.265092,2.675225,-0.283124,0.236316,2.775170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,4.338889,-0.017986,-0.079907,-0.169622,-0.982100,-0.254241,0.252732,2.662696,0.000000,-0.277184,0.245981,2.776370,0.884876,-0.268977,0.244837,2.670726,0.836509,-0.300095,0.255046,2.528524,0.900548,-0.170709,0.265065,2.675165,0.842590,-0.277184,0.245981,2.776370,-0.268977,0.244837,2.670726,-0.300095,0.255046,2.528524,-0.170709,0.265065,2.675165,-0.283115,0.236351,2.775148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,4.341667,-0.014875,-0.078732,-0.166395,-0.982798,-0.253744,0.252138,2.662717,0.000000,-0.277107,0.246239,2.776352,0.884876,-0.268555,0.244383,2.670746,0.836509,-0.299134,0.253891,2.528379,0.900548,-0.170180,0.264038,2.675390,0.842590,-0.277107,0.246239,2.776352,-0.268555,0.244383,2.670746,-0.299134,0.253891,2.528379,-0.170180,0.264038,2.675390,-0.283155,0.236392,2.775168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,4.344444,-0.014509,-0.078352,-0.171790,-0.981906,-0.253776,0.252381,2.662720,0.000000,-0.277174,0.246194,2.776332,0.884876,-0.268507,0.244462,2.670734,0.836509,-0.299063,0.253676,2.528342,0.900548,-0.170358,0.265191,2.675471,0.842590,-0.277174,0.246194,2.776332,-0.268507,0.244462,2.670734,-0.299063,0.253676,2.528342,-0.170358,0.265191,2.675471,-0.283145,0.236493,2.775153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,4.347222,-0.014302,-0.078208,-0.171460,-0.981978,-0.253856,0.252374,2.662752,0.000000,-0.277299,0.246249,2.776359,0.884876,-0.268596,0.244468,2.670764,0.836509,-0.299095,0.253643,2.528358,0.900548,-0.170435,0.265136,2.675528,0.842590,-0.277299,0.246249,2.776359,-0.268596,0.244468,2.670764,-0.299095,0.253643,2.528358,-0.170435,0.265136,2.675528,-0.283102,0.236402,2.775180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,4.350000,-0.015156,-0.078718,-0.166679,-0.982747,-0.253713,0.252104,2.662722,0.000000,-0.277066,0.246125,2.776355,0.884876,-0.268519,0.244337,2.670748,0.836509,-0.299113,0.253914,2.528388,0.900548,-0.170155,0.264041,2.675397,0.842590,-0.277066,0.246125,2.776355,-0.268519,0.244337,2.670748,-0.299113,0.253914,2.528388,-0.170155,0.264041,2.675397,-0.283167,0.236514,2.775136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,4.352778,-0.018421,-0.080034,-0.170211,-0.981979,-0.254084,0.252670,2.662810,0.000000,-0.276975,0.245789,2.776486,0.884876,-0.268808,0.244750,2.670839,0.836509,-0.299994,0.255054,2.528658,0.900548,-0.170562,0.265086,2.675257,0.842590,-0.276975,0.245789,2.776486,-0.268808,0.244750,2.670839,-0.299994,0.255054,2.528658,-0.170562,0.265086,2.675257,-0.283125,0.236610,2.775149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,4.355556,-0.018463,-0.080001,-0.170828,-0.981874,-0.254163,0.252697,2.662779,0.000000,-0.277051,0.245766,2.776453,0.884876,-0.268877,0.244758,2.670805,0.836509,-0.300067,0.255050,2.528625,0.900548,-0.170656,0.265214,2.675233,0.842590,-0.277051,0.245766,2.776453,-0.268877,0.244758,2.670805,-0.300067,0.255050,2.528625,-0.170656,0.265214,2.675233,-0.283187,0.236545,2.775155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,4.358333,-0.018371,-0.079995,-0.164826,-0.982902,-0.253924,0.252412,2.662783,0.000000,-0.276892,0.245893,2.776464,0.884876,-0.268733,0.244661,2.670818,0.836509,-0.299800,0.255163,2.528627,0.900548,-0.170272,0.263930,2.675221,0.842590,-0.276892,0.245893,2.776464,-0.268733,0.244661,2.670818,-0.299800,0.255163,2.528627,-0.170272,0.263930,2.675221,-0.283103,0.236439,2.775189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,4.361111,-0.017427,-0.079623,-0.170784,-0.981931,-0.254063,0.252590,2.662731,0.000000,-0.277076,0.245876,2.776392,0.884876,-0.268785,0.244666,2.670756,0.836509,-0.299819,0.254684,2.528522,0.900548,-0.170570,0.265135,2.675253,0.842590,-0.277076,0.245876,2.776392,-0.268785,0.244666,2.670756,-0.299819,0.254684,2.528522,-0.170570,0.265135,2.675253,-0.283048,0.236299,2.775134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,4.363889,-0.017949,-0.079952,-0.165091,-0.982869,-0.253957,0.252390,2.662715,0.000000,-0.276947,0.245944,2.776397,0.884876,-0.268763,0.244636,2.670753,0.836509,-0.299803,0.255010,2.528547,0.900548,-0.170314,0.263968,2.675164,0.842590,-0.276947,0.245944,2.776397,-0.268763,0.244636,2.670753,-0.299803,0.255010,2.528547,-0.170314,0.263968,2.675164,-0.283129,0.236381,2.775134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,4.366667,-0.018012,-0.079849,-0.169419,-0.982139,-0.254135,0.252664,2.662724,0.000000,-0.277093,0.245919,2.776395,0.884876,-0.268875,0.244775,2.670753,0.836509,-0.299974,0.255002,2.528548,0.900548,-0.170599,0.264961,2.675202,0.842590,-0.277093,0.245919,2.776395,-0.268875,0.244775,2.670753,-0.299974,0.255002,2.528548,-0.170599,0.264961,2.675202,-0.283109,0.236419,2.775173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,4.369444,-0.018394,-0.079854,-0.170265,-0.981985,-0.254080,0.252714,2.662752,0.000000,-0.277011,0.245829,2.776420,0.884876,-0.268806,0.244793,2.670775,0.836509,-0.299941,0.255095,2.528584,0.900548,-0.170563,0.265138,2.675230,0.842590,-0.277011,0.245829,2.776420,-0.268806,0.244793,2.670775,-0.299941,0.255095,2.528584,-0.170563,0.265138,2.675230,-0.283069,0.236262,2.775198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,4.372222,-0.018732,-0.079980,-0.170011,-0.982012,-0.254090,0.252738,2.662786,0.000000,-0.276983,0.245800,2.776459,0.884876,-0.268817,0.244820,2.670810,0.836509,-0.299999,0.255222,2.528636,0.900548,-0.170562,0.265108,2.675240,0.842590,-0.276983,0.245800,2.776459,-0.268817,0.244820,2.670810,-0.299999,0.255222,2.528636,-0.170562,0.265108,2.675240,-0.283006,0.236244,2.775212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,4.375000,-0.017432,-0.079848,-0.169763,-0.982090,-0.253992,0.252615,2.662692,0.000000,-0.276968,0.245975,2.776366,0.884876,-0.268727,0.244723,2.670726,0.836509,-0.299805,0.254772,2.528504,0.900548,-0.170469,0.264992,2.675174,0.842590,-0.276968,0.245975,2.776366,-0.268727,0.244723,2.670726,-0.299805,0.254772,2.528504,-0.170469,0.264992,2.675174,-0.283077,0.236445,2.775174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,4.377778,-0.018599,-0.080252,-0.171213,-0.981784,-0.254041,0.252627,2.662798,0.000000,-0.276862,0.245650,2.776482,0.884876,-0.268744,0.244675,2.670830,0.836509,-0.300019,0.254978,2.528670,0.900548,-0.170537,0.265206,2.675210,0.842590,-0.276862,0.245650,2.776482,-0.268744,0.244675,2.670830,-0.300019,0.254978,2.528670,-0.170537,0.265206,2.675210,-0.283064,0.236422,2.775141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,4.380556,-0.017990,-0.079900,-0.165607,-0.982785,-0.253914,0.252387,2.662697,0.000000,-0.276908,0.245897,2.776375,0.884876,-0.268713,0.244617,2.670732,0.836509,-0.299751,0.254985,2.528525,0.900548,-0.170285,0.264049,2.675156,0.842590,-0.276908,0.245897,2.776375,-0.268713,0.244617,2.670732,-0.299751,0.254985,2.528525,-0.170285,0.264049,2.675156,-0.283120,0.236339,2.775145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,4.383333,-0.014855,-0.078325,-0.171219,-0.982002,-0.253842,0.252438,2.662717,0.000000,-0.277240,0.246212,2.776328,0.884876,-0.268583,0.244533,2.670727,0.836509,-0.299137,0.253868,2.528343,0.900548,-0.170408,0.265140,2.675470,0.842590,-0.277240,0.246212,2.776328,-0.268583,0.244533,2.670727,-0.299137,0.253868,2.528344,-0.170408,0.265140,2.675470,-0.283107,0.236452,2.775141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,4.386111,-0.014846,-0.078872,-0.170869,-0.982020,-0.253724,0.252457,2.662709,0.000000,-0.277004,0.246277,2.776346,0.884876,-0.268462,0.244564,2.670737,0.836509,-0.299163,0.253883,2.528384,0.900548,-0.170268,0.265107,2.675369,0.842590,-0.277004,0.246277,2.776346,-0.268462,0.244564,2.670737,-0.299163,0.253883,2.528384,-0.170268,0.265107,2.675369,-0.282859,0.238210,2.774706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,4.388889,-0.014909,-0.078284,-0.171216,-0.982005,-0.253858,0.252307,2.662737,0.000000,-0.277263,0.246068,2.776345,0.884876,-0.268600,0.244401,2.670746,0.836509,-0.299145,0.253754,2.528361,0.900548,-0.170425,0.265006,2.675497,0.842590,-0.277263,0.246068,2.776345,-0.268600,0.244401,2.670746,-0.299145,0.253754,2.528361,-0.170425,0.265006,2.675497,-0.283130,0.236320,2.775149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,4.391667,-0.014723,-0.078580,-0.166058,-0.982870,-0.253689,0.252157,2.662750,0.000000,-0.277096,0.246309,2.776379,0.884876,-0.268507,0.244415,2.670777,0.836509,-0.299031,0.253900,2.528396,0.900548,-0.170121,0.264005,2.675449,0.842590,-0.277096,0.246309,2.776379,-0.268507,0.244415,2.670777,-0.299031,0.253900,2.528396,-0.170121,0.264005,2.675449,-0.283110,0.236558,2.775118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,4.394444,-0.017985,-0.079929,-0.169556,-0.982109,-0.254042,0.252669,2.662723,0.000000,-0.276981,0.245924,2.776398,0.884876,-0.268779,0.244776,2.670754,0.836509,-0.299902,0.254986,2.528554,0.900548,-0.170508,0.264991,2.675188,0.842590,-0.276981,0.245924,2.776398,-0.268779,0.244776,2.670754,-0.299902,0.254986,2.528554,-0.170508,0.264991,2.675188,-0.283176,0.236530,2.775149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,4.397222,-0.018201,-0.081072,-0.168992,-0.982109,-0.254491,0.252533,2.662534,0.000000,-0.277171,0.245819,2.776263,0.884876,-0.269217,0.244657,2.670600,0.836509,-0.300661,0.254894,2.528472,0.900548,-0.170914,0.264764,2.674803,0.842590,-0.277171,0.245819,2.776263,-0.269217,0.244657,2.670600,-0.300661,0.254894,2.528472,-0.170914,0.264764,2.674803,-0.283113,0.236464,2.775183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,4.400000,-0.018449,-0.081228,-0.169045,-0.982082,-0.254474,0.252481,2.662565,0.000000,-0.277109,0.245715,2.776299,0.884876,-0.269196,0.244600,2.670633,0.836509,-0.300697,0.254898,2.528522,0.900548,-0.170893,0.264713,2.674806,0.842590,-0.277109,0.245715,2.776299,-0.269196,0.244600,2.670633,-0.300697,0.254898,2.528522,-0.170893,0.264713,2.674806,-0.283152,0.236464,2.775175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,4.402778,-0.018114,-0.080066,-0.169959,-0.982026,-0.254104,0.252722,2.662707,0.000000,-0.277002,0.245927,2.776387,0.884876,-0.268831,0.244814,2.670741,0.836509,-0.300006,0.255038,2.528553,0.900548,-0.170575,0.265107,2.675149,0.842590,-0.277002,0.245927,2.776387,-0.268831,0.244814,2.670741,-0.300006,0.255038,2.528553,-0.170575,0.265107,2.675149,-0.283139,0.236517,2.775160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,4.405556,-0.017776,-0.079794,-0.169883,-0.982068,-0.254219,0.252668,2.662690,0.000000,-0.277192,0.245943,2.776359,0.884876,-0.268952,0.244768,2.670718,0.836509,-0.300034,0.254912,2.528504,0.900548,-0.170697,0.265051,2.675180,0.842590,-0.277192,0.245943,2.776359,-0.268952,0.244768,2.670718,-0.300034,0.254912,2.528504,-0.170697,0.265051,2.675180,-0.283120,0.236345,2.775161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,4.408333,-0.018518,-0.080246,-0.170013,-0.981995,-0.254053,0.252671,2.662710,0.000000,-0.276894,0.245790,2.776396,0.884876,-0.268776,0.244757,2.670745,0.836509,-0.300022,0.255085,2.528580,0.900548,-0.170519,0.265052,2.675120,0.842590,-0.276894,0.245790,2.776396,-0.268776,0.244757,2.670745,-0.300022,0.255085,2.528580,-0.170519,0.265052,2.675120,-0.283081,0.236353,2.775153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,4.411111,-0.018987,-0.080499,-0.170346,-0.981907,-0.253976,0.252554,2.662802,0.000000,-0.276738,0.245558,2.776497,0.884876,-0.268688,0.244624,2.670839,0.836509,-0.300035,0.255059,2.528704,0.900548,-0.170442,0.264976,2.675168,0.842590,-0.276738,0.245558,2.776497,-0.268688,0.244624,2.670839,-0.300035,0.255059,2.528704,-0.170442,0.264976,2.675168,-0.283090,0.236245,2.775186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,4.413889,-0.018029,-0.080062,-0.170148,-0.981995,-0.254026,0.252613,2.662757,0.000000,-0.276926,0.245824,2.776437,0.884876,-0.268751,0.244701,2.670791,0.836509,-0.299925,0.254894,2.528601,0.900548,-0.170504,0.265034,2.675201,0.842590,-0.276926,0.245824,2.776437,-0.268751,0.244701,2.670791,-0.299925,0.254894,2.528601,-0.170504,0.265034,2.675201,-0.283114,0.236475,2.775157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,4.416667,-0.018182,-0.079976,-0.169267,-0.982152,-0.254146,0.252713,2.662673,0.000000,-0.277070,0.245945,2.776350,0.884876,-0.268885,0.244827,2.670704,0.836509,-0.300025,0.255102,2.528512,0.900548,-0.170602,0.264980,2.675129,0.842590,-0.277070,0.245945,2.776350,-0.268885,0.244827,2.670704,-0.300025,0.255102,2.528512,-0.170602,0.264980,2.675129,-0.283039,0.236381,2.775194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,4.419444,-0.015895,-0.079722,-0.168202,-0.982395,-0.254181,0.252852,2.662552,0.000000,-0.277262,0.246647,2.776228,0.884876,-0.268945,0.245029,2.670599,0.836509,-0.299885,0.254709,2.528322,0.900548,-0.170631,0.265025,2.675057,0.842590,-0.277262,0.246647,2.776228,-0.268945,0.245029,2.670599,-0.299885,0.254709,2.528322,-0.170631,0.265025,2.675057,-0.282844,0.237987,2.774698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,4.422222,-0.016505,-0.079727,-0.169205,-0.982212,-0.254193,0.252807,2.662654,0.000000,-0.277238,0.246402,2.776327,0.884876,-0.268940,0.244945,2.670695,0.836509,-0.299930,0.254758,2.528437,0.900548,-0.170664,0.265124,2.675159,0.842590,-0.277238,0.246402,2.776327,-0.268940,0.244945,2.670695,-0.299930,0.254758,2.528437,-0.170664,0.265124,2.675159,-0.283110,0.236425,2.775157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,4.425000,-0.013715,-0.078046,-0.170436,-0.982177,-0.253895,0.252565,2.662723,0.000000,-0.277408,0.246631,2.776325,0.884876,-0.268654,0.244699,2.670737,0.836509,-0.299061,0.253754,2.528304,0.900548,-0.170455,0.265177,2.675526,0.842590,-0.277408,0.246631,2.776325,-0.268654,0.244699,2.670737,-0.299061,0.253754,2.528304,-0.170455,0.265177,2.675526,-0.283084,0.236427,2.775175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,4.427778,-0.013526,-0.078168,-0.169950,-0.982254,-0.253946,0.252616,2.662648,0.000000,-0.277445,0.246760,2.776257,0.884876,-0.268711,0.244768,2.670669,0.836509,-0.299135,0.253782,2.528236,0.900548,-0.170492,0.265155,2.675430,0.842590,-0.277445,0.246760,2.776257,-0.268711,0.244768,2.670669,-0.299135,0.253782,2.528236,-0.170492,0.265155,2.675430,-0.283110,0.236601,2.775153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
